시군구,도로명,주소,사고건수,사망자수,중상자수,경상자수,부상신고자수,위도,경도
광주광역시 광산구,월곡중앙로47번길,광주광역시 광산구 월곡중앙로47번길,1,0,0,2,0,35.1706743,126.810258
광주광역시 광산구,월곡중앙로53번길,광주광역시 광산구 월곡중앙로53번길,3,0,0,3,0,35.1712761,126.8106011
광주광역시 광산구,풍영철길로,광주광역시 광산구 풍영철길로,6,0,0,23,1,35.1689457,126.8219585
광주광역시 광산구,우산천변길,광주광역시 광산구 우산천변길,9,0,2,12,0,35.1520201,126.8230438
광주광역시 광산구,사암로340번길,광주광역시 광산구 사암로340번길,2,0,0,2,0,35.1749085,126.810369
광주광역시 광산구,사암로340번안길,광주광역시 광산구 사암로340번안길,1,0,0,1,0,35.1760306,126.810811
광주광역시 광산구,임곡상촌길,광주광역시 광산구 임곡상촌길,2,0,2,0,0,35.2325519,126.728686
광주광역시 광산구,고봉로506번길,광주광역시 광산구 고봉로506번길,1,0,0,2,0,35.2042499,126.770343
광주광역시 광산구,용진로,광주광역시 광산구 용진로,1,0,0,2,0,35.1824909,126.7257601
광주광역시 광산구,여대길,광주광역시 광산구 여대길,1,0,0,0,1,35.161641,126.7990203
광주광역시 광산구,북문대로419번길,광주광역시 광산구 북문대로419번길,2,0,0,4,0,35.1927797,126.8474167
광주광역시 광산구,신창로36번안길,광주광역시 광산구 신창로36번안길,1,0,0,1,0,35.1879184,126.8389582
광주광역시 광산구,풍영정길,광주광역시 광산구 풍영정길,1,0,0,3,0,35.1885006,126.8526452
광주광역시 광산구,풍영정길,광주광역시 광산구 풍영정길,5,0,1,8,1,35.1885006,126.8526452
광주광역시 광산구,우산로96번길,광주광역시 광산구 우산로96번길,3,0,0,5,0,35.1538819,126.8105987
광주광역시 광산구,송도로85번길,광주광역시 광산구 송도로85번길,1,1,0,0,0,35.1272537,126.7862217
광주광역시 광산구,내상로,광주광역시 광산구 내상로,1,0,0,1,0,35.1376914,126.7984767
광주광역시 광산구,평동로803번안길,광주광역시 광산구 평동로803번안길,1,0,0,1,0,35.130116,126.7561952
광주광역시 광산구,송도로182번길,광주광역시 광산구 송도로182번길,3,0,0,5,0,35.1291549,126.7954585
광주광역시 광산구,사암로106번길,광주광역시 광산구 사암로106번길,1,0,0,2,0,35.1540524,126.8112045
광주광역시 광산구,산정로6번길,광주광역시 광산구 산정로6번길,1,0,0,1,0,35.167417,126.8042409
광주광역시 광산구,월곡중앙로,광주광역시 광산구 월곡중앙로,1,0,0,1,0,35.1691572,126.8112796
광주광역시 광산구,건재로,광주광역시 광산구 건재로,2,0,0,5,0,35.0815671,126.7664744
광주광역시 광산구,하남산단3번로,광주광역시 광산구 하남산단3번로,1,0,0,1,0,35.1894512,126.804999
광주광역시 광산구,용아로,광주광역시 광산구 용아로,1,0,0,4,0,35.1857652,126.8030859
광주광역시 광산구,하남산단3번로,광주광역시 광산구 하남산단3번로,1,0,0,1,0,35.1894512,126.804999
광주광역시 광산구,사암로216번길,광주광역시 광산구 사암로216번길,6,0,2,6,0,35.162917,126.8096544
광주광역시 광산구,월곡산정로,광주광역시 광산구 월곡산정로,1,0,0,2,0,35.1653896,126.8090227
광주광역시 광산구,첨단내촌로35번길,광주광역시 광산구 첨단내촌로35번길,2,0,0,5,0,35.2100478,126.8362944
광주광역시 광산구,월계로34번길,광주광역시 광산구 월계로34번길,1,0,1,0,0,35.2102194,126.8337242
광주광역시 광산구,신가삼효로,광주광역시 광산구 신가삼효로,1,0,0,1,0,35.1859877,126.8345206
광주광역시 광산구,목련로394번길,광주광역시 광산구 목련로394번길,1,0,0,1,0,35.183933,126.8339405
광주광역시 광산구,임방울대로825번길,광주광역시 광산구 임방울대로825번길,1,0,0,1,0,35.2201069,126.8492019
광주광역시 광산구,임방울대로825번길,광주광역시 광산구 임방울대로825번길,2,0,0,2,0,35.2201069,126.8492019
광주광역시 광산구,첨단중앙로152번길,광주광역시 광산구 첨단중앙로152번길,1,0,0,1,0,35.2192722,126.8450177
광주광역시 광산구,첨단중앙로152번길,광주광역시 광산구 첨단중앙로152번길,1,0,0,1,0,35.2192722,126.8450177
광주광역시 광산구,첨단중앙로152번길,광주광역시 광산구 첨단중앙로152번길,1,0,0,1,0,35.2192722,126.8450177
광주광역시 광산구,임방울대로801번길,광주광역시 광산구 임방울대로801번길,1,0,0,2,0,35.2200335,126.8456833
광주광역시 광산구,첨단중앙로170번길,광주광역시 광산구 첨단중앙로170번길,1,0,0,1,0,35.2207715,126.844426
광주광역시 광산구,첨단중앙로124번길,광주광역시 광산구 첨단중앙로124번길,1,0,1,0,0,35.2165529,126.8443096
광주광역시 광산구,비아로147번길,광주광역시 광산구 비아로147번길,1,0,0,3,0,35.223495,126.8213365
광주광역시 광산구,사암로340번안길,광주광역시 광산구 사암로340번안길,1,0,0,0,1,35.1760306,126.810811
광주광역시 광산구,임방울대로,광주광역시 광산구 임방울대로,2,0,1,1,0,35.2007133,126.82877
광주광역시 광산구,무진대로231번길,광주광역시 광산구 무진대로231번길,1,0,0,1,0,35.163003,126.8062756
광주광역시 광산구,월계로,광주광역시 광산구 월계로,7,0,2,6,1,35.2106828,126.8357128
광주광역시 광산구,월계로,광주광역시 광산구 월계로,1,0,0,1,0,35.2106828,126.8357128
광주광역시 광산구,첨단중앙로106번길,광주광역시 광산구 첨단중앙로106번길,1,0,0,1,0,35.2152251,126.8455056
광주광역시 광산구,임방울대로800번길,광주광역시 광산구 임방울대로800번길,1,0,0,1,0,35.2152145,126.8461342
광주광역시 광산구,목련로2번길,광주광역시 광산구 목련로2번길,1,0,0,0,1,35.1720087,126.799031
광주광역시 광산구,첨단중앙로152번길,광주광역시 광산구 첨단중앙로152번길,1,0,0,1,0,35.2192722,126.8450177
광주광역시 광산구,임방울대로,광주광역시 광산구 임방울대로,4,0,0,6,0,35.2007133,126.82877
광주광역시 광산구,임방울대로,광주광역시 광산구 임방울대로,4,0,0,6,2,35.2007133,126.82877
광주광역시 광산구,하남대로,광주광역시 광산구 하남대로,2,0,0,3,0,35.1785862,126.8227957
광주광역시 광산구,첨단중앙로182번길,광주광역시 광산구 첨단중앙로182번길,1,0,0,1,0,35.2215828,126.8447106
광주광역시 광산구,첨단중앙로181번길,광주광역시 광산구 첨단중앙로181번길,3,0,1,5,0,35.2204651,126.8356403
광주광역시 광산구,목련로,광주광역시 광산구 목련로,1,0,0,1,0,35.1759919,126.8217662
광주광역시 광산구,무진대로231번길,광주광역시 광산구 무진대로231번길,2,0,0,4,1,35.163003,126.8062756
광주광역시 광산구,수등로258번길,광주광역시 광산구 수등로258번길,1,0,0,1,0,35.1835905,126.8393094
광주광역시 광산구,신창로,광주광역시 광산구 신창로,3,0,0,4,0,35.191534,126.8378028
광주광역시 광산구,수등로258번길,광주광역시 광산구 수등로258번길,1,0,0,1,0,35.1835905,126.8393094
광주광역시 광산구,소촌로123번길,광주광역시 광산구 소촌로123번길,1,0,1,0,0,35.1558198,126.7896934
광주광역시 광산구,사암로,광주광역시 광산구 사암로,1,0,0,0,1,35.1937863,126.8158717
광주광역시 광산구,신창로72번길,광주광역시 광산구 신창로72번길,1,0,0,1,0,35.1914695,126.8382632
광주광역시 광산구,무진대로,광주광역시 광산구 무진대로,2,0,0,6,0,35.160897,126.8001512
광주광역시 광산구,신흥동길,광주광역시 광산구 신흥동길,1,0,0,1,0,35.1449703,126.8013003
광주광역시 광산구,장신로50번길,광주광역시 광산구 장신로50번길,1,0,0,1,0,35.1901157,126.815654
광주광역시 광산구,장신로64번길,광주광역시 광산구 장신로64번길,1,0,0,1,0,35.1505933,126.7941264
광주광역시 광산구,수등로76번길,광주광역시 광산구 수등로76번길,1,0,0,1,0,35.1824951,126.8170501
광주광역시 광산구,수등로94번길,광주광역시 광산구 수등로94번길,2,0,0,4,0,35.1819147,126.8188491
광주광역시 광산구,수완로9번길,광주광역시 광산구 수완로9번길,1,0,0,1,0,35.1854451,126.8273106
광주광역시 광산구,임방울대로332번길,광주광역시 광산구 임방울대로332번길,3,0,2,3,0,35.1898679,126.8253716
광주광역시 광산구,풍영로170번길,광주광역시 광산구 풍영로170번길,1,0,0,1,0,35.1879884,126.8164804
광주광역시 광산구,상무대로,광주광역시 광산구 상무대로,5,0,3,7,1,35.1381805,126.7982397
광주광역시 광산구,풍영로,광주광역시 광산구 풍영로,1,0,1,1,0,35.1910934,126.8140936
광주광역시 광산구,평동산단6번로,광주광역시 광산구 평동산단6번로,2,1,0,1,0,35.1155008,126.7714977
광주광역시 광산구,평동옥동로,광주광역시 광산구 평동옥동로,2,0,1,2,0,35.1142215,126.7659246
광주광역시 광산구,평동산단5번좌로,광주광역시 광산구 평동산단5번좌로,4,0,5,3,0,35.1220317,126.7739055
광주광역시 광산구,평동산단5번우로,광주광역시 광산구 평동산단5번우로,2,0,1,2,0,35.116025,126.7682197
광주광역시 광산구,원두로,광주광역시 광산구 원두로,2,0,0,4,0,35.1231733,126.772205
광주광역시 광산구,월전로,광주광역시 광산구 월전로,1,0,0,1,0,35.1220968,126.7765712
광주광역시 광산구,2순환로,광주광역시 광산구 2순환로,28,0,8,41,2,35.1630615,126.828594
광주광역시 광산구,수완로74번길,광주광역시 광산구 수완로74번길,1,0,0,1,0,35.1917233,126.8304968
광주광역시 광산구,수완로73번길,광주광역시 광산구 수완로73번길,1,0,0,4,0,35.1927406,126.8271891
광주광역시 광산구,수완로73번길,광주광역시 광산구 수완로73번길,1,0,0,1,0,35.1927406,126.8271891
광주광역시 광산구,장신로147번길,광주광역시 광산구 장신로147번길,2,0,0,2,0,35.1914903,126.8260232
광주광역시 광산구,체암로,광주광역시 광산구 체암로,1,0,0,2,0,35.1486114,126.6578117
광주광역시 광산구,앰코로,광주광역시 광산구 앰코로,8,0,0,12,2,35.2200218,126.8522411
광주광역시 광산구,임방울대로825번길,광주광역시 광산구 임방울대로825번길,2,0,1,3,1,35.2201069,126.8492019
광주광역시 광산구,고봉로,광주광역시 광산구 고봉로,1,1,0,1,0,35.2125948,126.7616504
광주광역시 광산구,선운중앙로,광주광역시 광산구 선운중앙로,8,0,4,7,0,35.1464901,126.7794139
광주광역시 광산구,선운로,광주광역시 광산구 선운로,2,0,0,2,0,35.1475283,126.7732066
광주광역시 광산구,선운로2번길,광주광역시 광산구 선운로2번길,1,0,0,1,0,35.1475283,126.7732066
광주광역시 광산구,선운로20번길,광주광역시 광산구 선운로20번길,4,0,0,6,0,35.1368466,126.795617
광주광역시 광산구,선운중앙로67번길,광주광역시 광산구 선운중앙로67번길,2,0,0,2,1,35.1444811,126.7819352
광주광역시 광산구,진곡산단3번로,광주광역시 광산구 진곡산단3번로,2,0,0,3,0,35.210749,126.781454
광주광역시 광산구,진곡산단4번로,광주광역시 광산구 진곡산단4번로,1,0,0,1,0,35.210749,126.781454
광주광역시 광산구,진곡산단5번로,광주광역시 광산구 진곡산단5번로,1,0,0,2,0,35.210749,126.781454
광주광역시 광산구,진곡산단중앙로,광주광역시 광산구 진곡산단중앙로,3,0,0,3,1,35.210749,126.781454
광주광역시 광산구,첨단중앙로182번길,광주광역시 광산구 첨단중앙로182번길,2,0,1,3,0,35.2215828,126.8447106
광주광역시 광산구,첨단과기로176번길,광주광역시 광산구 첨단과기로176번길,2,0,0,2,1,35.2237665,126.8466562
광주광역시 광산구,무안광주고속도로,광주광역시 광산구 무안광주고속도로,50,0,11,98,2,35.1265474,126.7406125
광주광역시 광산구,호남고속도로,광주광역시 광산구 호남고속도로,8,0,2,10,0,35.2031788,126.8392679
광주광역시 광산구,진곡산단2번로,광주광역시 광산구 진곡산단2번로,1,0,1,1,0,35.133521,126.7645322
광주광역시 광산구,빛가람장성로,광주광역시 광산구 빛가람장성로,8,0,1,20,0,35.1485786,126.782943
광주광역시 광산구,하남진곡산단로,광주광역시 광산구 하남진곡산단로,17,1,4,28,0,35.2064318,126.787656
광주광역시 광산구,하남울로,광주광역시 광산구 하남울로,1,0,1,2,0,35.1670275,126.8043189
광주광역시 광산구,첨단과기로,광주광역시 광산구 첨단과기로,1,0,0,1,0,35.2243039,126.8339153
광주광역시 광산구,호남고속도로,광주광역시 광산구 호남고속도로,2,0,1,3,0,35.2031788,126.8392679
광주광역시 광산구,선운강변길,광주광역시 광산구 선운강변길,2,0,0,2,0,35.1475283,126.7732066
광주광역시 남구,포충로,광주광역시 남구 포충로,9,0,4,11,2,35.0807982,126.8376827
광주광역시 남구,유안초등북길,광주광역시 남구 유안초등북길,4,0,0,10,0,35.1278194,126.9142348
광주광역시 남구,독립로,광주광역시 남구 독립로,37,0,5,47,3,35.1407771,126.9025521
광주광역시 남구,회재로,광주광역시 남구 회재로,4,0,1,5,0,35.1154398,126.8698971
광주광역시 남구,오방로,광주광역시 남구 오방로,4,0,0,7,0,35.1305645,126.9195702
광주광역시 남구,송암로,광주광역시 남구 송암로,18,0,3,21,0,35.110527,126.8754398
광주광역시 남구,군분로,광주광역시 남구 군분로,14,0,2,17,0,35.1408154,126.8913301
광주광역시 남구,화산로,광주광역시 남구 화산로,6,0,0,9,0,35.1136046,126.9037801
광주광역시 남구,백양로,광주광역시 남구 백양로,9,0,2,7,1,35.1351775,126.9112699
광주광역시 남구,정율성로,광주광역시 남구 정율성로,3,0,0,3,0,35.1371683,126.9175554
광주광역시 남구,제중로,광주광역시 남구 제중로,4,0,3,2,0,35.1399738,126.911718
광주광역시 남구,봉선로,광주광역시 남구 봉선로,38,1,10,43,1,35.127081,126.9073946
광주광역시 남구,효우로,광주광역시 남구 효우로,16,0,6,15,2,35.1041571,126.9030091
광주광역시 남구,노대실로,광주광역시 남구 노대실로,2,0,2,1,0,35.1047354,126.9061778
광주광역시 남구,효우로93번길,광주광역시 남구 효우로93번길,1,0,1,0,0,35.1053766,126.9053576
광주광역시 남구,효우로60번길,광주광역시 남구 효우로60번길,3,0,0,8,0,35.1085083,126.9018981
광주광역시 남구,중앙로,광주광역시 남구 중앙로,26,1,3,58,2,35.1447337,126.9055087
광주광역시 남구,월산로,광주광역시 남구 월산로,13,0,5,10,0,35.1450128,126.8985509
광주광역시 남구,효덕로,광주광역시 남구 효덕로,20,0,5,24,1,35.10465,126.8999524
광주광역시 남구,양림로,광주광역시 남구 양림로,7,1,1,6,0,35.1361868,126.9129054
광주광역시 남구,백서로,광주광역시 남구 백서로,6,0,0,8,0,35.1379934,126.9132846
광주광역시 남구,구성로,광주광역시 남구 구성로,7,0,1,11,1,35.1505506,126.9027848
광주광역시 남구,대남대로,광주광역시 남구 대남대로,124,1,26,160,3,35.1388133,126.901718
광주광역시 남구,월산로151번길,광주광역시 남구 월산로151번길,2,0,0,2,0,35.1508232,126.8948264
광주광역시 남구,서문대로,광주광역시 남구 서문대로,110,0,12,170,4,35.1137562,126.8905454
광주광역시 남구,백운로,광주광역시 남구 백운로,9,0,4,8,2,35.1390275,126.9072605
광주광역시 남구,수박등로,광주광역시 남구 수박등로,3,0,0,3,1,35.1427513,126.8964702
광주광역시 남구,금당로,광주광역시 남구 금당로,10,0,0,12,1,35.1222275,126.8960092
광주광역시 남구,봉선1로,광주광역시 남구 봉선1로,10,0,4,6,1,35.1274886,126.9126543
광주광역시 남구,제석로,광주광역시 남구 제석로,6,0,0,7,0,35.1207747,126.9071242
광주광역시 남구,방림로,광주광역시 남구 방림로,3,0,1,3,1,35.1342717,126.9196241
광주광역시 남구,대남대로203번길,광주광역시 남구 대남대로203번길,1,0,0,0,1,35.1323155,126.9032382
광주광역시 남구,대남대로159번길,광주광역시 남구 대남대로159번길,1,0,0,1,0,35.1316866,126.9078315
광주광역시 남구,대남대로149번길,광주광역시 남구 대남대로149번길,4,0,0,14,0,35.1327473,126.9087441
광주광역시 남구,대남대로117번길,광주광역시 남구 대남대로117번길,3,0,1,2,0,35.1322359,126.9125419
광주광역시 남구,대남대로107번길,광주광역시 남구 대남대로107번길,1,0,0,1,0,35.1325017,126.9136099
광주광역시 남구,진다리로,광주광역시 남구 진다리로,2,0,1,1,0,35.1369708,126.9049803
광주광역시 남구,회서로,광주광역시 남구 회서로,4,0,1,6,0,35.1303608,126.894936
광주광역시 남구,봉선로19번길,광주광역시 남구 봉선로19번길,6,0,2,6,0,35.1315965,126.9047524
광주광역시 남구,봉선중앙로123번길,광주광역시 남구 봉선중앙로123번길,5,0,1,9,0,35.1318849,126.9083511
광주광역시 남구,봉선2로,광주광역시 남구 봉선2로,7,0,1,8,0,35.1258191,126.9126581
광주광역시 남구,봉선중앙로,광주광역시 남구 봉선중앙로,18,0,3,20,0,35.1291524,126.9113361
광주광역시 남구,월드컵동로,광주광역시 남구 월드컵동로,2,0,0,4,0,35.1310109,126.8865939
광주광역시 남구,봉선로25번길,광주광역시 남구 봉선로25번길,2,0,0,5,0,35.1309671,126.9041225
광주광역시 남구,풍암순환로128번길,광주광역시 남구 풍암순환로128번길,1,0,1,1,0,35.1266566,126.8848183
광주광역시 남구,봉선1로37번길,광주광역시 남구 봉선1로37번길,3,0,0,3,0,35.1285352,126.9091938
광주광역시 남구,금화로,광주광역시 남구 금화로,15,0,1,21,0,35.1443612,126.8900797
광주광역시 남구,독립로54번길,광주광역시 남구 독립로54번길,4,0,0,5,0,35.1383875,126.9040834
광주광역시 남구,독립로80번길,광주광역시 남구 독립로80번길,3,0,0,3,1,35.1406723,126.9048591
광주광역시 남구,봉선로79번길,광주광역시 남구 봉선로79번길,1,0,0,1,0,35.1266808,126.9086326
광주광역시 남구,덕림중앙길,광주광역시 남구 덕림중앙길,1,0,1,0,0,35.1466406,126.90136
광주광역시 남구,봉선중앙로124번길,광주광역시 남구 봉선중앙로124번길,2,0,1,1,0,35.1322806,126.9128989
광주광역시 남구,서문대로704번길,광주광역시 남구 서문대로704번길,1,0,0,1,0,35.1229503,126.8995743
광주광역시 남구,봉선중길,광주광역시 남구 봉선중길,1,0,0,1,0,35.12949,126.9138065
광주광역시 남구,서문대로678번길,광주광역시 남구 서문대로678번길,2,0,0,1,1,35.1195409,126.9002398
광주광역시 남구,서문대로654번길,광주광역시 남구 서문대로654번길,6,0,4,5,0,35.1169222,126.9010269
광주광역시 남구,진제길,광주광역시 남구 진제길,1,0,0,2,0,35.113727,126.9021083
광주광역시 남구,덕림길,광주광역시 남구 덕림길,1,0,0,1,0,35.1474149,126.9016879
광주광역시 남구,천변좌로,광주광역시 남구 천변좌로,24,0,4,37,2,35.1374427,126.9197278
광주광역시 남구,회재로,광주광역시 남구 회재로,35,0,7,37,4,35.1154398,126.8698971
광주광역시 남구,봉선로122번길,광주광역시 남구 봉선로122번길,1,0,0,2,0,35.1228178,126.9085801
광주광역시 남구,효사랑길,광주광역시 남구 효사랑길,3,0,0,4,0,35.1213139,126.9166084
광주광역시 남구,봉선로175번길,광주광역시 남구 봉선로175번길,1,0,0,1,0,35.1247787,126.9143975
광주광역시 남구,옹정길,광주광역시 남구 옹정길,1,0,0,1,0,35.1283436,126.9024457
광주광역시 남구,서문대로473번길,광주광역시 남구 서문대로473번길,2,0,1,1,0,35.1091791,126.8851981
광주광역시 남구,송암로24번가길,광주광역시 남구 송암로24번가길,1,0,0,1,0,35.1103245,126.8790745
광주광역시 남구,송암로24번나길,광주광역시 남구 송암로24번나길,2,0,1,3,0,35.1113171,126.8810867
광주광역시 남구,송암로98번길,광주광역시 남구 송암로98번길,1,0,0,8,0,35.1150231,126.8756494
광주광역시 남구,중앙로107번길,광주광역시 남구 중앙로107번길,3,0,3,2,0,35.1463179,126.9097283
광주광역시 남구,천변좌로338번길,광주광역시 남구 천변좌로338번길,2,0,0,2,0,35.1482898,126.9084422
광주광역시 남구,백운로82번길,광주광역시 남구 백운로82번길,1,0,0,0,1,35.140513,126.90706
광주광역시 남구,2순환로,광주광역시 남구 2순환로,14,0,5,20,0,35.1158343,126.8751755
광주광역시 남구,용대로,광주광역시 남구 용대로,25,1,2,30,1,35.1303556,126.9179518
광주광역시 남구,서문대로627번길,광주광역시 남구 서문대로627번길,1,0,0,1,0,35.1151686,126.8953544
광주광역시 남구,큰방림길,광주광역시 남구 큰방림길,1,0,0,1,0,35.1322847,126.9223983
광주광역시 남구,천변좌로566번길,광주광역시 남구 천변좌로566번길,2,0,1,1,0,35.1308908,126.9234144
광주광역시 남구,군분로66번길,광주광역시 남구 군분로66번길,2,0,0,7,0,35.1395963,126.8932476
광주광역시 남구,군분로100번길,광주광역시 남구 군분로100번길,1,0,0,1,0,35.1421507,126.8911752
광주광역시 남구,군분로89번길,광주광역시 남구 군분로89번길,1,0,0,2,0,35.13971,126.8888936
광주광역시 남구,경열로,광주광역시 남구 경열로,1,0,0,1,0,35.1518934,126.8964047
광주광역시 남구,회재로,광주광역시 남구 회재로,1,0,0,1,0,35.1154398,126.8698971
광주광역시 남구,송암로,광주광역시 남구 송암로,1,0,0,1,0,35.110527,126.8754398
광주광역시 남구,독립로,광주광역시 남구 독립로,2,0,0,5,0,35.1407771,126.9025521
광주광역시 남구,봉주길,광주광역시 남구 봉주길,1,0,0,1,0,35.1363075,126.891828
광주광역시 남구,대남대로,광주광역시 남구 대남대로,1,0,0,2,0,35.1388133,126.901718
광주광역시 남구,경열로,광주광역시 남구 경열로,2,0,0,4,0,35.1518934,126.8964047
광주광역시 남구,서문대로701번길,광주광역시 남구 서문대로701번길,4,0,0,4,0,35.1219582,126.8975153
광주광역시 남구,서문대로749번길,광주광역시 남구 서문대로749번길,7,0,0,8,0,35.1262043,126.8947638
광주광역시 남구,대남대로223번길,광주광역시 남구 대남대로223번길,3,0,0,3,0,35.1319935,126.896697
광주광역시 남구,광복마을길,광주광역시 남구 광복마을길,13,0,1,15,0,35.1231054,126.8969878
광주광역시 남구,광복마을4길,광주광역시 남구 광복마을4길,2,0,0,4,0,35.120491,126.8955141
광주광역시 남구,광복마을5길,광주광역시 남구 광복마을5길,1,0,0,1,0,35.1240111,126.8951521
광주광역시 남구,광복마을7길,광주광역시 남구 광복마을7길,4,0,1,3,0,35.1276562,126.8945251
광주광역시 남구,회재로1186번길,광주광역시 남구 회재로1186번길,4,0,1,3,0,35.129268,126.8919711
광주광역시 남구,회재로1217번길,광주광역시 남구 회재로1217번길,3,0,1,2,0,35.1351107,126.8928368
광주광역시 남구,신효천3길,광주광역시 남구 신효천3길,1,0,0,2,0,35.0993075,126.8788796
광주광역시 남구,서문대로402번길,광주광역시 남구 서문대로402번길,3,0,0,6,0,35.103108,126.8829633
광주광역시 남구,금화로376번길,광주광역시 남구 금화로376번길,1,0,0,1,0,35.1401308,126.8879899
광주광역시 남구,회재로1218번길,광주광역시 남구 회재로1218번길,2,0,1,1,0,35.1324064,126.8948485
광주광역시 남구,회재로1224번길,광주광역시 남구 회재로1224번길,1,0,1,0,0,35.1323404,126.8956671
광주광역시 남구,회재로1242번길,광주광역시 남구 회재로1242번길,2,0,0,4,0,35.1331876,126.8970971
광주광역시 남구,월산로151번안길,광주광역시 남구 월산로151번안길,1,0,0,1,0,35.1491244,126.8937683
광주광역시 남구,서문대로749번마길,광주광역시 남구 서문대로749번마길,1,0,0,1,0,35.1236539,126.8936823
광주광역시 남구,용대로183번길,광주광역시 남구 용대로183번길,1,0,1,0,0,35.1325438,126.9159728
광주광역시 남구,회재로1186번길,광주광역시 남구 회재로1186번길,1,0,0,1,0,35.129268,126.8919711
광주광역시 남구,영산로,광주광역시 남구 영산로,4,0,0,11,0,35.1559952,126.8916788
광주광역시 남구,산남로,광주광역시 남구 산남로,1,0,0,1,0,35.0784168,126.8652115
광주광역시 남구,송암로24번나길,광주광역시 남구 송암로24번나길,1,0,0,1,0,35.1113171,126.8810867
광주광역시 남구,주월로,광주광역시 남구 주월로,4,0,0,5,0,35.1292132,126.8968709
광주광역시 남구,천변좌로,광주광역시 남구 천변좌로,1,0,0,6,0,35.1374427,126.9197278
광주광역시 남구,효천1로,광주광역시 남구 효천1로,2,0,1,5,1,35.1047447,126.8829389
광주광역시 남구,효천중앙로,광주광역시 남구 효천중앙로,1,0,0,1,0,35.1441036,126.9017357
광주광역시 남구,회재로,광주광역시 남구 회재로,1,0,2,4,0,35.1154398,126.8698971
광주광역시 남구,빛가람장성로,광주광역시 남구 빛가람장성로,1,0,0,2,0,35.1411776,126.878566
광주광역시 북구,필문대로,광주광역시 북구 필문대로,19,1,4,22,2,35.1580949,126.9285269
광주광역시 북구,참판로,광주광역시 북구 참판로,1,0,0,1,0,35.1727442,126.9341377
광주광역시 북구,죽봉대로,광주광역시 북구 죽봉대로,6,0,1,12,1,35.1713775,126.8846325
광주광역시 북구,임방울대로,광주광역시 북구 임방울대로,18,0,3,48,0,35.2144478,126.8661771
광주광역시 북구,임방울대로,광주광역시 북구 임방울대로,2,0,0,3,0,35.2144478,126.8661771
광주광역시 북구,군왕로,광주광역시 북구 군왕로,53,1,13,62,5,35.1738498,126.9334553
광주광역시 북구,면앙로89번길,광주광역시 북구 면앙로89번길,2,0,1,1,0,35.1794628,126.9224413
광주광역시 북구,군왕로207번길,광주광역시 북구 군왕로207번길,2,1,0,2,0,35.1802726,126.9326945
광주광역시 북구,앰코로,광주광역시 북구 앰코로,5,0,3,3,1,35.2275604,126.8529716
광주광역시 북구,동문대로30번길,광주광역시 북구 동문대로30번길,2,0,0,3,0,35.1673863,126.9218229
광주광역시 북구,군왕로168번길,광주광역시 북구 군왕로168번길,1,0,0,1,0,35.1758834,126.9348093
광주광역시 북구,밤실로,광주광역시 북구 밤실로,6,0,1,7,1,35.1635836,126.9338899
광주광역시 북구,무등로,광주광역시 북구 무등로,37,0,7,50,2,35.1586,126.9465078
광주광역시 북구,죽봉대로,광주광역시 북구 죽봉대로,30,0,1,67,4,35.1713775,126.8846325
광주광역시 북구,태봉로,광주광역시 북구 태봉로,13,0,0,21,1,35.1617427,126.9042062
광주광역시 북구,갈마로,광주광역시 북구 갈마로,10,0,3,8,0,35.1612884,126.9335283
광주광역시 북구,우치로,광주광역시 북구 우치로,97,0,20,122,5,35.1888835,126.9072298
광주광역시 북구,동문대로,광주광역시 북구 동문대로,110,1,20,136,8,35.1820868,126.9292526
광주광역시 북구,무등로,광주광역시 북구 무등로,6,0,5,7,0,35.1586,126.9465078
광주광역시 북구,상무대로,광주광역시 북구 상무대로,1,0,0,1,0,35.1587312,126.8992161
광주광역시 북구,하남대로,광주광역시 북구 하남대로,53,0,9,67,3,35.1732433,126.8619026
광주광역시 북구,북문대로,광주광역시 북구 북문대로,85,0,15,128,7,35.1812281,126.8734077
광주광역시 북구,북문대로272번길,광주광역시 북구 북문대로272번길,3,0,0,6,0,35.1904416,126.8628686
광주광역시 북구,북문대로232번길,광주광역시 북구 북문대로232번길,1,0,0,1,0,35.1874142,126.866848
광주광역시 북구,하서로,광주광역시 북구 하서로,86,0,16,131,7,35.2131672,126.8881256
광주광역시 북구,첨단과기로,광주광역시 북구 첨단과기로,1,0,1,1,0,35.2281854,126.8529225
광주광역시 북구,서강로,광주광역시 북구 서강로,22,0,5,22,1,35.1805362,126.8729728
광주광역시 북구,서강로62번길,광주광역시 북구 서강로62번길,3,0,1,3,0,35.1773785,126.8723733
광주광역시 북구,서하로,광주광역시 북구 서하로,90,0,23,104,7,35.1852969,126.914149
광주광역시 북구,용봉로,광주광역시 북구 용봉로,24,1,4,28,2,35.1724804,126.903621
광주광역시 북구,하서로672번길,광주광역시 북구 하서로672번길,1,0,1,0,0,35.23455,126.8914563
광주광역시 북구,설죽로,광주광역시 북구 설죽로,110,1,17,153,4,35.1929154,126.8980778
광주광역시 북구,서암대로,광주광역시 북구 서암대로,61,2,16,84,4,35.1686026,126.9057683
광주광역시 북구,서암대로76번길,광주광역시 북구 서암대로76번길,1,0,0,1,0,35.1708405,126.892638
광주광역시 북구,서방로,광주광역시 북구 서방로,30,0,4,36,5,35.1714847,126.9216705
